@id;@type;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://erlangen-crm.org/current/P102_has_title;http://erlangen-crm.org/current/P3_has_note;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://data.doremus.org/ontology#U17_has_opus_statement;http://data.doremus.org/ontology#U42_has_opus_number;http://data.doremus.org/ontology#U23_has_casting_detail;http://data.doremus.org/ontology#U2_foresees_use_of_medium_of_performance_of_type;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P67_refers_to;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/efrbroo/R24_created;http://data.doremus.org/ontology#U13_has_casting;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/current/P165_incorporates;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U44_has_dedication_statement;http://data.doremus.org/ontology#U10_has_order_number;http://data.doremus.org/ontology#U11_has_key;http://erlangen-crm.org/current/P81_ongoing_throughout;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber 
http://data.doremus.org/event/05ce7dd5-b067-32dd-8b18-4ee37634bee4;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/405a07fb-8877-3e2f-941c-e0f8eda159e9'}];[{'@id': 'http://data.doremus.org/expression/6c68facc-a356-3e81-92e8-d7cf9eaece89'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/c5548a52-1da2-348d-9eb0-311293232d05;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/opc'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb638'}];"[{'@value': 'Die Entführung aus dem Serail'}, {'@value': ""L'enlèvement au sérail""}]";"[{'@value': 'Singspiel en 3 actes'}, {'@value': 'Livret de Gottlieb Stephanie'}, {'@value': 'Inspiré de la pièce ""Belmonte und Constanze"" de Bretzner'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb638;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'KV 384'}];[{'@value': 'KV'}];[{'@value': '384'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/e0eb98e9-b0d6-3209-928b-b3b1e21deea1;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/166422f1-9256-3cc4-a7cc-7b6333770df2'}];[{'@id': 'http://data.doremus.org/expression/d1a38fac-f785-3b69-ad1d-c36e03bf0140'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/755e5c54-a0e7-3e15-9483-d44ca4d5d040;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d928d5e8-1e79-3eed-9817-7bba6e1dee5b'}];[{'@id': 'http://data.doremus.org/expression/8ec04443-f8bc-39ae-81ab-8933c95db782'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/abb7042c-c6c3-3739-9596-f28b863398ea;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/62a73195-8eae-36e3-ac64-2cb205570db5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/6d3db8f7-d565-3e05-ba77-036e33969060'}];;
http://data.doremus.org/event/ffd55179-dd5f-34c6-b964-11e108eb93fc;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/f69f5954-68aa-3152-bb7b-09d41308a883'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb225'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb226'}];[{'@id': 'http://data.doremus.org/expression/f629dd66-cd0b-3dc6-82ce-cddf026cb6a4'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb225;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1826/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb226;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/a5a52abd-ce7f-343b-a449-00edc6aa9692'}];;;;;;;;;
http://data.doremus.org/work/da6e6c4c-a48b-3f86-b4dd-00e5df49a747;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/97f16f3f-690e-3ed0-8587-0828dd3195a0'}];[{'@id': 'http://data.doremus.org/expression/d2080513-0779-3ab1-a507-7ebbf679e7ab'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/d5f47b30-238a-3148-a671-42ee72939e5c;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sn'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb486'}];;[{'@value': 'Date de fin de composition : juin 1921'}];;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/d5f47b30-238a-3148-a671-42ee72939e5c/dedication'}];;;[{'@id': 'http://data.doremus.org/expression/d5f47b30-238a-3148-a671-42ee72939e5c/casting/1'}];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/d'}];;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb486;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'R 146'}];[{'@value': 'R'}];[{'@value': '146'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/dd4e7acd-9643-35b4-b6ab-8ee13e7a865b;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/f317956d-b2c8-3890-885d-d337a76fbb40'}];[{'@id': 'http://data.doremus.org/expression/c8237a45-f7b8-3697-9e79-1da29caa457d'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/45a402a7-86f7-3fcc-97e8-0e118362491f;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/1660b8a7-d6f4-354e-8551-472fc7f22a92'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/sn'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb632'}];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7/dedication'}];;;[{'@id': 'http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7/casting/1'}];;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb632;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'FP 185'}];[{'@value': 'FP'}];[{'@value': '185'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/53e9f495-eb34-3ec9-b0b9-774537211573;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/5cf3f03a-3f07-3b55-96d2-28207409ba7c'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/b5237323-8b5b-3168-be1e-0a72c22ff49d;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/e35ee5a1-287b-3cf8-868a-a04345186e10'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb81'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb82'}];[{'@id': 'http://data.doremus.org/expression/d0b2698f-d178-30fd-91cc-3c61a5cda9c1'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb81;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '20040101/20041231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb82;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/43bdeb8e-0587-36ac-8255-d1de225c80f5'}];;;;;;;;;
http://data.doremus.org/event/256a0ec2-a10c-31e7-9958-e1657e581c3c;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/1aea799e-e3a4-36e3-88d1-973903a5aa9a'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb519'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb520'}];[{'@id': 'http://data.doremus.org/expression/f5eab1c2-cf24-322e-9bfc-8d8dd60308d2'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb519;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '16190101/16191231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb520;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/81d5f89e-033f-3143-aa6e-77633ea4ff57'}];;;;;;;;;
http://data.doremus.org/work/0776c8c1-5e62-345f-b1dc-00da8dff1089;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/8ba54e96-57ec-398f-8ef8-8c0da31b5e17'}];[{'@id': 'http://data.doremus.org/expression/61bd7e36-44b8-3427-b071-376b77ff23fb'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/38ebc8af-4d14-39d3-b3de-c25975e5418a;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/6eb7bd11-ac31-3662-bd13-804b23555ed9'}];[{'@id': 'http://data.doremus.org/expression/1f7c9ed7-5d16-34ab-ab0d-755de3b27353'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/6917f051-58cd-3ea9-a423-293a1814eb81;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/14c59373-069c-384a-bc07-1c80bd5c8feb'}];[{'@id': 'http://data.doremus.org/expression/6ba08ed7-94cd-370b-8f32-c1a99785dc2d'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/11139def-4ad1-3769-b6c4-8b1ca6d7fb8b;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : Paris, salle du Conservatoire, 23 novembre 1834'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/af7ea858-313a-3dae-ac8c-4b075d130024'}];;;;;;;
http://data.doremus.org/expression/df308b59-7f14-35b0-a7a7-fc01621695ab;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/f827686c-c3ae-3972-b314-cf6e7fb49dd8'}];;;;;;;;
http://data.doremus.org/event/bf0a661c-b22e-388d-8f1a-48a75d128d31;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/9b6d0fab-fba3-3fde-a320-61efbd246d5c'}];[{'@id': 'http://data.doremus.org/expression/18f69c8e-a064-3a5b-999a-1f5209d5f25b'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/ab457212-6495-333b-b0ec-b749efe581c5;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/su'}];;[{'@value': 'Les heures persanes'}];"[{'@value': 'Recueil de 16 pièces, d\'après ""Vers Ispahan"" de Pierre Loti'}, {'@value': 'Comprend : ""Sieste avant le départ"" (no 1) ; ""La caravane (un rêve pendant la sieste)"" (no 2) ; ""L\'escalade obscure"" (no 3) ; ""Matin frais dans la haute vallée"" (no 4) ; ""En vue de la ville"" (no 5) ; "" À travers les rues"" (no 6) ; ""Chant du soir"" (no 7) ; ""Clair de lune sur les terrasses"" (no 8) ; ""Aubade"" (no 9) ; ""Roses au soleil de midi"" (no 10) ; ""A l\'ombre, près de la fontaine de marbre"" (no 11) ; ""Arabesques"" (no 12) ; ""Les collines au coucher du soleil"" (no 13) ; ""Le conteur"" (no 14) ; ""La paix du soir au cimetière"" (no 15) ; ""Derviches dans la nuit"" (no 16)'}, {'@value': 'Il existe une version avec orchestre, op. 65 bis (1921)'}]";;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb784'}];;;;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb784;['http://data.doremus.org/ontology#M2_Opus_Statement'];;;;[{'@value': 'Op. 65'}];;;;;;;;[{'@value': '65'}];;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/e42ac34c-9cc0-305e-b33a-da42dd867521;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/0a682537-1433-3536-8b41-b1071aaa8464'}];[{'@id': 'http://data.doremus.org/expression/7b963f48-8c1d-3cd0-8b9b-20ecbeb4c677'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/681b2392-fbd0-3f3f-a680-37937cc695e9;['http://erlangen-crm.org/efrbroo/F19_Publication_Work'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/publication/f4e7978b-b105-30f9-94a5-652e6ad9df41'}];
http://data.doremus.org/expression/c0c7c780-ae8a-3c88-9860-62c97001ef11;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/tri'}];;[{'@value': 'Paraphrase'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/ac491599-33bf-3bea-81d7-0b74b327d69f;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/bc20ac5b-c4d3-39e5-b619-a5b1066b7f74'}];[{'@id': 'http://data.doremus.org/expression/855eca16-a834-3968-9915-d90bb926dd1d'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/c1148afd-ea6a-388e-a065-839581fcce16;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/8f3320a9-7147-3144-9ae1-1139efeaf760'}];;;;;;;;;;;;
http://data.doremus.org/work/5bc388f8-3594-3951-8a9c-a7318747a6d6;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/f7924a5b-a69b-3118-be18-56a9f76393e8'}];[{'@id': 'http://data.doremus.org/expression/086bc6e9-3fba-3f5b-8f54-e3be4664b5d3'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/290a3678-911f-3ad3-b39f-c329af058a60;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/4dbaf0bb-5583-33f2-911c-e9eec333225e'}];[{'@id': 'http://data.doremus.org/expression/80a20425-de7d-31a2-a257-91c3b4d5c86e'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/e7fcbba3-8b30-3bc2-90e2-52658b5fdf22;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/19f218b7-7930-3f11-ae9e-c7cd8b8609d1'}];;;;;;;;;;;;
http://data.doremus.org/work/d928d5e8-1e79-3eed-9817-7bba6e1dee5b;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/ee780167-c568-30fa-8ae1-f968607bed32'}];[{'@id': 'http://data.doremus.org/expression/8ec04443-f8bc-39ae-81ab-8933c95db782'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/ce0ed47d-47d9-39d9-a8c8-029a5f1f18b2;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/641cd206-d325-3b46-9df4-ae452ddd31d2'}];;;;;;;;;;;;
http://data.doremus.org/event/ffe0d460-6845-3ba6-b222-c65690386483;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d7d1b65e-f82a-3b01-b399-d4439c8fd65d'}];[{'@id': 'http://data.doremus.org/expression/1cb1272d-448f-3e1c-a445-a3ad71201e14'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/3f65b553-e489-3164-9362-6fc175a0edc6;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/fec11761-45f9-37f3-9a51-03e14a8f07ef'}];[{'@id': 'http://data.doremus.org/event/748f771a-0a89-3fe3-961f-1dccba2dddc9'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/640afc1b-d050-3746-968f-b8d7651d8932;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d0b4014b-5a48-3098-8408-a3bed6f9dec1'}];[{'@id': 'http://data.doremus.org/expression/cb39626c-85ca-3347-8cec-b8b2ee5bcc05'}];;;;;;;;;;;;;;;
http://data.doremus.org/artist/9d0c1b84-5209-39a2-84bb-71d688ca65e1;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/5bbc0613-6016-388f-90ab-f6e55179e8aa;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/ab2cd677-e698-3ced-a179-afe7e54a7d62'}];[{'@id': 'http://data.doremus.org/expression/6aeb0e49-ec46-3170-88cd-16889ee688e6'}];;;;;;;;;;;;;;;
http://data.doremus.org/work/7f11de9a-ccde-322a-b9b1-0c9f086aef82;['http://erlangen-crm.org/efrbroo/F19_Publication_Work'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/publication/ed7f1047-539d-3785-8fcc-20423ef513ce'}];
http://data.doremus.org/artist/e5fe318d-d963-3bcf-8de8-5b155924dd71;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/183bbaa4-f7a1-3b92-b3bf-a7d2c5d3cef9;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re représentation (version révisée) : Milan, Teatro alla Scala, 27 février 1869'}, {'@value': '1re représentation (1re version) : Saint-Pétersbourg, Theâtre impérial, 29 octobre-10 novembre 1862'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/1bc6ec29-208a-3917-afd0-54be0e5a526c'}];;;;;;;
http://data.doremus.org/work/9648d79c-695e-3c7e-84ee-78e2c4f159c0;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/78b624de-e8f4-3365-b11e-50b033da5aba'}];[{'@id': 'http://data.doremus.org/expression/70f355a7-66b5-34ca-b127-f1515eca21f9'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/6fb34ce1-a0d1-3b58-b58a-8ada184c155e;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/0215fcb7-c83f-3a23-bbea-d37589b33c6f'}];;;;;;;;
http://data.doremus.org/event/28a5c7c0-8ecd-31bb-a349-ec2aa29b91b5;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/c05e1e19-e43f-322d-9ce4-b1e3fde001c7'}];[{'@id': 'http://data.doremus.org/expression/d0b2698f-d178-30fd-91cc-3c61a5cda9c1'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/2a336b91-d4c0-347e-8bda-45fbde820d08;['http://erlangen-crm.org/efrbroo/F30_Publication_Event'];;;;[{'@value': '1e édition : 1619'}];;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/7f11de9a-ccde-322a-b9b1-0c9f086aef82'}];[{'@id': 'http://data.doremus.org/publication/ed7f1047-539d-3785-8fcc-20423ef513ce'}];;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/d494577d-234d-3740-bc8d-3c807efeeb51;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/021d61c5-fddf-3b5d-9d15-8fdd81a9eb6d'}];[{'@id': 'http://data.doremus.org/expression/ceb32ba5-9ea1-3b18-871e-541dfcbd2d15'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/artist/934784fa-64b0-348e-9764-862bf32a8b66;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/27827342-e016-377f-8e2f-6f7ac874fa1d;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/f47d76d2-05b1-3796-85b8-6257a3a4fbf2'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb746'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb747'}];[{'@id': 'http://data.doremus.org/expression/2218309c-2a8d-3890-8263-54b91e229d3b'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb746;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1823/1823'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb747;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/a5a52abd-ce7f-343b-a449-00edc6aa9692'}];;;;;;;;;
http://data.doremus.org/work/0ef838c3-f0ef-31d4-8d5c-a2ac19623976;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/34ade4c3-6b00-36fe-b488-8c1f20b4a2fa'}];[{'@id': 'http://data.doremus.org/expression/8a7f3d42-8340-3cd0-9604-e7d4c498c1ed'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/30db5b2e-d9a5-3789-9252-4a90a2b16fb8;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/1a1ad2af-6d3c-305e-b3c4-698767d43491'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/7a8dfecb-f45f-3a6c-a1da-8a8a7939ed30'}];;
http://data.doremus.org/work/f429f958-de63-3600-aa73-3c9a4e1fa465;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/c0c7c780-ae8a-3c88-9860-62c97001ef11'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/de9e1797-6f70-30f9-99ec-e5b1308b93da;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/3baebfce-de0c-3c21-851f-9eebc5c7bcc5'}];;;;;;;;
http://data.doremus.org/work/a3cd4ae7-51eb-3e9d-b50a-b2a8c72a1e07;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/4a32fd16-e693-3b24-a38d-15d5c121612b'}];[{'@id': 'http://data.doremus.org/expression/f247cfa4-804c-345a-8154-a435d5017f76'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/publication/1c2f57cb-241d-3a3e-9580-90141f8340b6;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/ef2b7376-ab03-353b-95d7-52ea04e3633f'}];;;;;;;;
http://data.doremus.org/expression/cd79009e-d7ee-3669-a7a9-5a761295cacf;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/qua'}];;;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb268'}];;;;;;;;[{'@id': 'http://data.doremus.org/expression/cd79009e-d7ee-3669-a7a9-5a761295cacf/casting/1'}];;;;;;;;;;;;;[{'@value': '3'}];;;;;
